url,type
https://www.kunstpris.dk/images/dropbox/dropbox/index.php,phishing
http://www.kunstpris.dk/images/dropbox/dropbox/index.php,phishing
http://plaboixo.com/cp/,phishing
https://coloradomanagement-my.sharepoint.com/:b:/g/personal/tadamson_highsierramanagement_com/ERCQdFMOoxZJtLpJzWydpIwBb5bKc6ueuFkYWRz5AkebhA?e=4%3aY4pRfu&amp;at=9,phishing
https://www.google.com/url?q=https://rodriguesdemelo.adv.br/cli/aut/index.php?email%3D25&amp;source=gmail&amp;ust=1542750734646000&amp;usg=AFQjCNFkEg5_ic5zp-sXRkKZ1Wr8G97BAQ,phishing
http://josevillegasonline.com/cp/,phishing
https://click.mail.onedrive.com/?qs=a39b03b50dc27ef29da20923d7080d567a4ef99cb41c8aeec927d2dc6cb5512989e482e25e642536591a5fc7788af384467f340c2df1eeebca93e98874c4fe3c,phishing
https://blog.directsupply.com/?utm_source=oracle&amp;utm_medium=email&amp;utm_term=&amp;utm_content=EM13914&amp;utm_campaign=TS_Wander_Mgmt_AL,phishing
https://email.directsupply.com/pub/cc?_ri_=X0Gzc2X=YQpglLjHJlTQGkUuFuWNzc0wSCdzdvzdnuW4DzdMycariIfALNuE2kfRzbKD58H39tt4NVXtpKX=BCTRRDAT&amp;_ei_=Eq2tf9zs59idfPO1Sc_9Bbl4T0eOuZaK_LZh-UEXFbAHbeyQIcEdg15xGMfNcc9sJivgj5N649YVxxKDVt4.,phishing
http://www.beneiximet.com/img/,phishing
http://beneiximet.com/img/,phishing
https://streamiti.es/olQ9PvR,phishing
http://trioeletricotwister.com.br/img/,phishing
http://kongo.fr/~fybparis/cgi-bin/wellsfargo%20trou/wellsfargo/wellsfargo-online.php,phishing
http://s371712615.mialojamiento.es/img/,phishing
http://bomdeobra.com/img/,phishing
https://clients-verification-updates-case-234.blogspot.com/,phishing
http://www.autoescolaescocia.com/img/,phishing
http://autoescolaescocia.com/img/,phishing
http://www.esteticaretiro.com/img/?sec=Mathias,phishing
http://67.199.68.195/nosmoke.htm,phishing
http://67.199.68.195/intservices.htm,phishing
http://67.199.68.195/electrophys.htm,phishing
https://drive.google.com/file/d/1UDdBkRd42XjAbxTFlBT7ITU3hCrXkZHi/view,phishing
https://share.hsforms.com/1HWBy9E8zQ5CPqHe5EI6IGA3245i,phishing
https://apple.com-recaptcha.edgemasterint.com/,phishing
https://redirecting-fibak.firebaseapp.com/,phishing
http://avrupaestetikguzellik.com/js/uncompressed/3me834828dn81/3n8,phishing
https://www.kisa.link/url_redirector.php?url=LmAC,phishing
http://te.bathandbodyworks.com/r/U1MPSW8/V4WP2/3Z100U/2O34G0C/F3PG2/UL/t,phishing
https://vipfbtools.com,phishing
https://vipvendo.net/Limited.html,phishing
https://scanmail.trustwave.com/?c=7440&d=ovfk2x_mR-KwHKYDL18Qx4bBRyBZ23GvRUg3AmBB6A&u=https%3a%2f%2fvelocitipartners%2eaz1%2equaltrics%2ecom%2fjfe%2fform%2fSV%5f6YGrCbSt7Zqf17T%3fQ%5fDL%3dd1pYQWMw8aQjcFL%5f6YGrCbSt7Zqf17T%5fCGC%5fbPGDbuNty3oQhkp%26Q%5fCHL%3demail,phishing
https://filetransfer.io/data-package/J1D4h9C3,phishing
https://filetransfer.io/data-package/J1D4h9C3/gnegc,phishing
http://www.unisonsouthayr.org.uk/index.html,phishing
http://www.timothycastleman.com/tim/carlon.html,phishing
http://hasmob.com/assurance/alibaba.com/Login.htm,phishing
http://vurl.bz/captmirkoplatniumgmailcom/V/,phishing
http://willchurchill.tv/wp-includes/js/user/china/index.php?login=remipecasautomotivas@hotmial.com,phishing
https://link.do/redirect.php?to=http://ebay.de.ssl.debydllsecmadindermodelsmartersec.allpaintpowdercoaters.com.au/singonperto/,phishing
https://www.huschhus.ch/sitebar/index.php,phishing
http://wave.webaim.org/data/getpage.php?reportkey=49145fb0e1ce356355688f7cc6cf0860&amp;contenttype=text%2Fhtml%3B%20charset%3DUTF-8,phishing
https://amaxcarrentals.com.au/Rdirect.html,phishing
http://www.signmakers-manchester.co.uk/media/ure/,phishing
http://www.antz.co.in/include/5hkl.html,phishing
http://antz.co.in/include/5hkl.html,phishing
http://www.fuertecondor.com/img/,phishing
http://www.dedalesdeana.com/img/,phishing
http://www.eljabalidemula.com/img/,phishing
http://exodus-group.org/upgrade/your/mailbox/mailbox/,phishing
https://www.varigottiinsieme.it/allegro.pl/login/en/konto.htm?ip=213.17.226.13,phishing
http://wikiform.org/Login-account/en/,phishing
http://www.costaulloa.com/img/,phishing
http://www.encarnacionhurtado.com/img/,phishing
http://encarnacionhurtado.com/img/,phishing
http://ngimmigration.com/english/includes/login.php,phishing
https://siamtur.com/otomail/mail/web/ovh/managerWEB-OVHdepartmenttechniqueovh/web.index.html5400configuration_hosting_DATABASE/web-ovh/vh/,phishing
http://s381404823.mialojamiento.es/img/,phishing
http://www.acostamueble.com/img/,phishing
http://belshop.fitcurves.org/css/index.htm,phishing
http://keithblyeforlacera2018.com/wp-includes/cron.htm,phishing
https://1drv.ms/w/s!AsNzMI0PXdsVdwM3LmOA9ykIZY0,phishing
http://iwillbekind.com/gwinnetttech.edu/Hotmail%20Office%20New%20Code%20(3)/login.php,phishing
https://telligentmasonry-my.sharepoint.com/:b:/g/personal/cmp_telligentmasonry_onmicrosoft_com/EVy8QmNWRoRCosObxpzupwEBDKZhN4y-fWQ6OM68VOVaYQ?e=GvYwpX,phishing
http://luckysters.com/stub/engineering-learnership-programme-at-de-beers/,phishing
http://fbautoreactions.com,phishing
https://documentos.sfo2.digitaloceanspaces.com/ordem.html,phishing
http://en.polarklima.hu/Update.php,phishing
http://feeds.feedburner.com/investorway,phishing
http://mace-paris.com/sites/default/files/css/components/servlet/session/,phishing
https://gregsendurancetraining.com/wp-content/themes/twentysixteen/template-parts/.content/,phishing
http://tuliving.com.ar/img/,phishing
http://alojamientoenobera.com.ar/img/,phishing
http://www.enex-ref.com/engine/redovh.php?20181017121404,phishing
http://cbango.com.ar/img/,phishing
http://elsiriri.com.ar/img/,phishing
http://diariotortuga.com/img/,phishing
http://propoleos.es/img/,phishing
http://www.a10tech.com/img/,phishing
http://zaudrenduvent.fr/img/,phishing
http://g8consultores.com.ar/img/,phishing
http://grupomg.com.ar/img/,phishing
https://elkriverbiz.sharepoint.com/_layouts/15/guestaccess.aspx?share=EVtlqiuftGRFh_X0r2xn9GcBidnSxPlRtn6OE3XSsXIp7g,phishing
http://www.kidms.com/dev/wp-content/uploads/secure_images/products/old/view.html,phishing
http://kidms.com/dev/wp-content/uploads/secure_images/products/old/view.html,phishing
https://update-your-account-paypal.tumblr.com/,phishing
http://zerbe-medien.com/blog/control/,phishing
http://www.imcreator.com/viewer/vbid-fa0f29d5-fpsjmms8,phishing
http://ruasepicas.pt/paypal.com.update.account.confirmation.billing.information/,phishing
http://ruasepicas.pt/paypal.com.update.account.confirmation.billing.information,phishing
https://cew.safewallet.replayattack.us/,phishing
http://stikbesppod.blogspot.com,phishing
http://roomedi.com/gud/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=abuse@aliyun.com.cn%5Cr%5Cn,phishing
http://www.east38.com/content/102/shippingdoc.htm?check=3,phishing
https://statewaste-my.sharepoint.com/:b:/g/personal/chris_statewaste_com_au/EapNDa4tgmBFqJ7Z64OOPEgBWO-4K7kuR-s1gxg1_Z3b6w,phishing
http://rockysite.net/,phishing
https://www.freeliker.net/,phishing
https://getlikesfree.com/,phishing
https://www.perfectliker.net,phishing
http://wefbee.com/autoliker,phishing
https://www.officialliker.co/,phishing
https://bugsliker.net/,phishing
https://www.autolikesfree.net/,phishing
http://smsvocal.byethost13.com/?i=1,phishing
http://ademsa.com/blog/control/,phishing
http://4hat.hu/blog/control/,phishing
http://jvkj-ru.1gb.ru/,phishing
http://lisasnatural.com/xweb/verification/web/login/BOA/,phishing
https://docs.google.com/forms/d/e/1FAIpQLSfttS12wZ9DLNWcmDvgE38oWrINS8y7cxnYT_fTNdAcEf03GA/viewform?usp=send_form,phishing
http://www.chinalawlist.com/images/modules/css/Netframe/f27ff25816c02b37a4d87c0fd5e22c97/login1.php,phishing
https://seetflix.tumblr.com/,phishing
http://www.hxxp.com//162.206.16.208/panel/gate.php,phishing
https://worldativelion.my-free.website/,phishing
http://secureadd.goshly.com/Preview/Outlook.aspx,phishing
http://modernbambu.com/blog/control/,phishing
http://very-actapt.000webhostapp.com/UPDATE.htm,phishing
https://www.alaskausa.org/verify/update,phishing
http://picpusdan3.free.fr/I/test/index.htm?bidderblocklogin&amp;hc=1&amp;hm=uk%601d72f%2Bj2b2vi%3C265bidderblocklogin&amp;hc=1&amp;hm=uk%601d72f%2Bj2b2vi%3C265bidderblocklogin&amp;hc=1&amp;hm=uk%601d72f%2Bj2b2vi%3C265,phishing
http://bambudeposu.com/blog/control/,phishing
http://modernrattan.com/blog/control/,phishing
http://koleksiyonrattan.com/blog/control/,phishing
http://pekersigorta.com/blog/control/,phishing
http://prefabbricatipanozzo.it/media/editors/codemirror/css/europa,phishing
http://prefabbricatipanozzo.it/media/editors/codemirror/css/europa/,phishing
http://s-economit.ru/1/dhl/,phishing
http://snoweco.com/tinmb3.html,phishing
http://snoweco.com/tinuns.html,phishing
https://skk-mailservice.my-free.website/,phishing
http://pestlorinc.net/blog/control/,phishing
http://www.geocities.ws/steamcom/,phishing
https://mpequity.sharepoint.com/_layouts/15/guestaccess.aspx?share=Efe884bvvOxHmi59mtXYG7kBaTQDLnctBiXnTeDQoyU8xQ,phishing
https://mpequity.sharepoint.com/:b:/g/Efe884bvvOxHmi59mtXYG7kBaTQDLnctBiXnTeDQoyU8xQ,phishing
http://portal.prizesforall.com//?id=YSokqfs2djpsdO0BMzRadHVPzmBflqbcmhuWVfoAzvofO6%2F%2FthPZIU4EQR147UGA1UK9x54awtMfJjUbuSHn8FECp3eb3JTg72k7nMrUQ5Mj9hTyJEZH%2BHQAnR7A%2BMVcZAZfpD%2B6mhnyhMdynTY%2F90I0tYxbe00m%2B0I0V2Qvz5lnLrkWnZ8GOXuzrSslUYPGY8V8CUD%2FcTTEcWx0YJwrVXEDxzfYEtviJzcywcYQpuLooFU6VNqdQ2v%2BosvcRQAfgaCjryd7cizi%2FrKmsqj0VLYQIi6daE9cDPMjFlHdWfg%3D,phishing
https://www.google.com/url?hl=en&amp;q=http://www.rugbylabelsolutions.co.uk/drama1/secure/management/&amp;source=gmail&amp;ust=1537885316769000&amp;usg=AFQjCNFGOMmK92rOTE4CanjtiDPIn_LZTg,phishing
http://pestlorinc.net/blog/profile/,phishing
https://1drv.ms/w/s!AppqRpES-SYAqCI-j2vPrBHjEkZL,phishing
http://www.quines.dx.am/home1.php,phishing
http://t.co/ZXCtb9xgsu,phishing
http://myvk.byethost14.com/?i=1,phishing
http://www.condos-at-the-beach.com/home/cad.html,phishing
http://www.smediamap.youthpress.org/hhd/KSHO.php,phishing
http://www.m-pa.it/plugins/twofactorauth/totp/dedb/gigt/,phishing
https://propspark.com/customer/,phishing
http://kerryduncan2-live.php5.hostingweb.co.uk/,phishing
http://novocicloconsultoria.com.br/blog/profile/?sec=Irmgard+Kuhl,phishing
http://roomedi.com/gud/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=abuse@aliyun.com.cn%5Cr%5Cn&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,phishing
http://topfoodseafood.com/aspnet_client/system_web/4_0_30319/paypal/,phishing
http://topfoodseafood.com/aspnet_client/system_web/4_0_30319/paypal,phishing
https://ctt.ec/0fPmC+,phishing
https://clicktotweet.com/0fPmC+,phishing
http://moranabattorysliv.blogspot.com/2018/09/blog-post.html,phishing
https://kjjllgf.blogspot.com/,phishing
https://gfii-my.sharepoint.com/:b:/p/kate_torbert/Ea-SG_NOnYlPtG5jFyhXzhIB3vNsMr7-SyszjQJtIdL2nQ?e=qNwdip,phishing
https://zipansion.com/3lqqn,phishing
https://servicodee-mails.my-free.website/,phishing
https://segurana.my-free.website/,phishing
http://accrent.webflow.io/,phishing
https://synovasa-my.sharepoint.com/:b:/g/personal/tatiana_boillat_synova_ch/EUeepMli5aZEpIsT-4tz7BYBt7qPUaFA6t_EWW2emC2SKw?e=y2wsSR/,phishing
https://brazosbendguardianship-my.sharepoint.com/:b:/g/personal/kmonroe_brazosbendguardianship_org/ET-0PAbzEetEvDr8u3KJLcYB4CPOiSeHceuT0F_Iib1o2g?e=F8JxCI,phishing
https://customerservicesupport.my-free.website/,phishing
https://staffandfaculty.my-free.website/,phishing
https://it-services.my-free.website/,phishing
https://mailgcccdeduowa.my-free.website/,phishing
http://site9423773.92.webydo.com/,phishing
http://site9423623.92.webydo.com/,phishing
https://mcdonalds.prepaidaccess.com/consumer,phishing
https://pcswm-my.sharepoint.com/:b:/g/personal/connie_pcs-wm_com/EeLmjIbvPhtJozI6isH0wOoB91TkaQ7wCHDUWB_563kLgQ?e=r3eg6G,phishing
http://www.luigitavanti.com/blog/profile/,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@aslaviat,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@petrocel,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@groupero,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@aedoil.com,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@grouperoyer.com,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@aslaviation.com,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?email=abuse@gmil.com,phishing
http://profinishmi.com/dd/Upgrade/verify/mail.php?dzdfw=abuse@wqehjaqysbb.cof,phishing
https://fieldstonerp-my.sharepoint.com/:b:/p/danfields/EZ7SH1xQSDpMtP4DleQT5tUBXo4sRqDgcRy807wUg7VFFg?e=Mz09kC,phishing
http://www.saalik.com/logs/p.php,phishing
http://onedocsb.atwebpages.com/,phishing
https://sunnymere-my.sharepoint.com/:b:/p/ruth/EbfpOaw1K3lHtro3ZnD7MBsB4j5SXD9rcEJbqvVZ46OKCw?e=41dn8V,phishing
http://chunkyfrog.co.uk/blog/profile/,phishing
https://meliskuris.com/credits/Update/,phishing
https://netflxius.tumblr.com/,phishing
https://safex.sharepoint.com/:b:/g/ETRRwuSJKUdAia-BBrWMLk4BJCfZWFd_Brds9dkvia1GNA?e=bA2vha,phishing
https://zemanconstruction-my.sharepoint.com/:b:/p/terryk/EXcen8LOhvhHtAbKw817hlIBzcnJQfsRCSFJIUkX8lA06Q?e=txoNfr,phishing
http://www.mhsconsis.com.br/blog/profile/,phishing
http://mvhp.com.br/blog/profile/,phishing
http://rigoniemedeiros.com.br/blog/profile/,phishing
http://fermedusach.free.fr/,phishing
http://ximbra97.getforge.io,phishing
https://telecomenterpriseinc-my.sharepoint.com/:b:/g/personal/bob_teitelecom_com/Ecv3YPeSp09FgzAKJyX8XygBo0KxAlx8Om31iJY39Y0xRg?e=c92JXb,phishing
https://smsverificationmms.myfreesites.net/,phishing
https://smsorangesmsmessage.myfreesites.net/,phishing
https://smsorangephonemail.myfreesites.net/,phishing
https://prosxsiuser.myfreesites.net/,phishing
http://mudanzassuarez.com/blog/profile/,phishing
http://etvmedia.pl/blog/profile/,phishing
http://abcd.idknet.com/,phishing
http://www.associazionespaziouno.it/blog/profile/,phishing
http://aspopontoglio.it/blog/profile/,phishing
http://www.gioielleriaroberti.it/blog/profile/,phishing
http://www.motorradclubbergamo.it/blog/profile/,phishing
http://urbain-studio-design.com/blog/profile/,phishing
http://www.francogatta.it/blog/profile/,phishing
http://prevtek.com/blog/profile/,phishing
http://kaitystein.com/blog/profile/,phishing
https://protect2.fireeye.com/url?k=1d4614ec17334d4a.1d465a2d-45b66b5f372e82c4&amp;u=http://www.standrew.co.kr/BlueAD/editor/uploaded/img/Caslog1/cas.auth.sc.edu/UofSC.html,phishing
https://appriver3651009905-my.sharepoint.com/:b:/g/personal/psturtevant_csi-engineers_com/Eag0ln20DWdBnNtUWqFGuHwBams6rixLmrqo47pP-H_pcQ?e=ESQsCy,phishing
http://www.motoincontroepoca.com/blog/profile/,phishing
http://motoincontroepoca.com/blog/profile/,phishing
https://1drv.ms/b/s!AryVPaKMgcTrbPdM1x3GIKpegz8,phishing
http://gv-arquitectos.com/themes/seven/wait.php,phishing
https://www.torontoautismservices.ca/wp-content/plugins/js_composer/assets/less/params/v_photogastroscope_ramule.html,phishing
http://www.torontoautismservices.ca/wp-content/plugins/js_composer/assets/less/params/v_photogastroscope_ramule.html,phishing
http://animatics.co.uk/blog/profile/,phishing
http://ethpromo-giveaway.atspace.cc/,phishing
https://1drv.ms/b/s!Ajv7gwkdOvZdaTlPYfNUHg_IdPM,phishing
http://spectometre.newimagefitness.net/lpsurhd/apps/uk/index.php?cid=0b30e3ce72dcc4325&amp;vb=7ff304f419da370c50c870a46d2b5682,phishing
http://gillas-first-project.webflow.io/,phishing
https://netorgft1432979-my.sharepoint.com/:b:/g/personal/swilliams_friedwilliams_com/ERpxMECzDBJKmIMe8nSSroEBW6BNsXY_ZTQIJWH9RDLMwA?e=cKqOOF,phishing
http://keunen.eu/blog/profile/,phishing
https://bologna.babyloweb.eu/info/,phishing
http://cornia.in/cgi.ebay.de/?itm/172518858162trksid=p2054215l5781?trackitem&t=4&tid=53114,phishing
http://bhd-plataforma-participante.actualplataforma.com/,phishing
http://www.marlinespike.com/blog/profile/,phishing
http://kingofprussiaequipment.com/blog/profile/,phishing
http://workpump.com/blog/profile/,phishing
http://cecmultiservice.it/blog/profile/,phishing
http://media-interface.net/blog/profile/,phishing
http://vadadi.hu/blog/profile/,phishing
http://wonand.co.kr/blog/profile/,phishing
http://couragez.com/paypal-will-stop-working-on-30th-june-if-you-dont-upgrade-to-tls/,phishing
http://anjoe.com/js/www.loginalibaba.com/alibaba,phishing
http://anjoe.com/js/www.loginalibaba.com/alibaba/,phishing
http://anjoe.com/js/www.loginalibaba.com/alibaba/alibaba,phishing
http://garajd.com/blog/profile/2.html,phishing
http://trivselsdoktoren.dk/blog/profile/,phishing
http://mayamimar.com/blog/profile/,phishing
http://squads.com.au/verify/xtra.html,phishing
http://snip.ly/vyorzb,phishing
http://corporacionplaneta.com/hot/MO.html,phishing
http://medamiaudette.getenjoyment.net/,phishing
http://bicicentroslezama.com/EJERCICIO/2050X/appgo.php,phishing
http://bicicentroslezama.com/EJERCICIO/2050X/myaccount_done.htm,phishing
http://vixas.atwebpages.com,phishing
http://juiys.my-free.website/,phishing
https://drive.google.com/file/d/1vcmV6KmocSa_zB6WiCr72wLi4PhZugnr/view?usp=sharing,phishing
http://www.peacockproductions.com/prtble/apps/uk/index.php,phishing
http://spiritofmambo.fr/szezln.html,phishing
https://drive.google.com/file/d/1b_XJ8cdUxw5dB6KwTZqPoOm_vdah9Kfj/view?usp=sharing,phishing
https://sites.google.com/site/dbhbhbhj/,phishing
http://secure.legalmetric.com/img/last/allegro.htm,phishing
http://hutime.kr/board/editor/uploaded/img/DHLAUTO/dhl.php?rand=jlplfeh.biagdbudwrlwvueoahusrdh.ffr,phishing
https://us-solar-department.com/d/4/?reqid=11175476&amp;cp=1586&amp;a=591&amp;s=347,phishing
http://hutime.kr/board/editor/uploaded/img/DHLAUTO/dhl.php,phishing
http://teatr-akvarel.tomsk.ru/cache/index.html,phishing
http://register-eos.io/import/,phishing
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&amp;f=mailcenter,phishing
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&f=mailcenter,phishing
https://tinyurl.com/upgrate-email,phishing
http://travelingwithdee.com/wp-content/Refill/Re_File/connectID.php,phishing
https://vk.com/away.php?to=http%3A%2F%2Fvip3id.com&amp;post=484653917_12&amp;cc_key=,phishing
https://drive.google.com/file/d/1Hq3ENsLkHhtF4g7rbcZ71mukKVejbIx7/view?usp=sharing,phishing
http://life-reboot.club/?email=abuse@cdpq.com,phishing
http://atlantatree.com/file1/adope/,phishing
http://handle.booktobi.com/img/rank,phishing
http://loginlogon.com/gmail-login-history/,phishing
http://loginlogon.com/gmail-login-history,phishing
https://www.loginlogon.com/walmart-credit-card-login/,phishing
http://storestiem.gixx.ru/,phishing
http://www.kalemprom.com/includes/epoost/,phishing
http://ceramikaczary.pl/office/office/thankyou.htm,phishing
http://osdwatracor.qsite.dk/122946/Apply%20For%20A%20Payday%20Loan%20Online%20:%20Where%20Can%20I%20Get%20A%20Payday%20Loan%20Online%20:%20Cash%20Loan%20Lenders,phishing
http://www.originalsystems.it/paypal/login_run.htm,phishing
http://www.paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com/update/Tmpjd09UUXdOVGcxT1RBPQ%3D%3D/erreur.htm?cmd=_error_login-run&amp;disp,phishing
http://paypal.fr.service.web-security.login.submit.flannelmouth.com/,phishing
http://www.urakusushi.com/uraku/bbs/www.abbey.com/myonlineaccounts2.abbeynational.co.uk/CentralLogonWeb/Logon/index.html,phishing
http://bestch-new.ua-ix.biz/,phishing
http://oaksys.co/c/,phishing
https://docs.google.com/forms/d/e/1FAIpQLSdw7WWLMe5NBmdW5bohTmHDl3Uyh4bKaoCq0P7I7wbcuSoWeg/viewform,phishing
http://www.cmfraj.org/js/tat.php,phishing
http://www.sanromedio.org/modules/color/images/gb/,phishing
https://www.sanromedio.org/modules/color/images/gb/,phishing
http://www.laurellakehouse.com/wp-content/plugins/sad/91a1552e72730701911985a3de8b4895,phishing
http://botforbyks.blogspot.ru/,phishing
http://sistemicaconsulting.com/craigslist.message99438iii.htm,phishing
http://medicineone.co.ao/.redd/js.htm,phishing
https://medicineone.co.ao/.redd/js.htm,phishing
http://www.latetothemovies.com/wp-includes/images/smilies/log/log/en/,phishing
http://distinctfreight.co.zw/fgjj/PDFFILE/,phishing
http://tenzinngodup.com/inde.php?94a08da1fecbb6e8b46990538c7b50b2=c4ca4238a0b923820dcc509a6f75849b,phishing
http://alumdecor.ru/cli/www/webmailbox/?email=abuse@aol.com,phishing
http://snip.ly/8hzjk,phishing
https://login.philip-britz.de,phishing
http://chiatena.zxy.me/saves/dir/auth/view/document/index.html,phishing
http://chiatena.zxy.me/saves/dir/auth/view/document/eula.html,phishing
http://rmic.simply-winspace.it/bnsh/amelisgnumerosmsFGG/fr/ameliassurane/assure_somtc=true/po/sms2.php,phishing
http://keep.simply-winspace.it/test/test/,phishing
http://in-truck.dk/blog/profile/name.html,phishing
https://vk.com/away.php?to=https%3A%2F%2Fflx.pw%2FtWM0v&post=482401605_15&cc_key=213546851324613246831,phishing
http://stanislausgrown.org/wp-content/qws.yah00c0m.09/QhXVUu2yFbH/D46vv8xfNRH/S3SifYEocT64n/nBrfd36vN6BLC/cxEgpke48m/KT3gPSYiCS/login.php?cmd=login_submit&amp;id=86e45ef9666a5fc232035150ca5c094c86e45ef9666a5fc232035150ca5c094c&amp;session=86e45ef9666a5fc232035150c,phishing
